priority,action_type,module_name,variable_name,recommended_action,reason,code_files,brief_files,notes
P2,briefed_not_implemented,assets,assets_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,assets,assets_warning_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,assets_warnings,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | warnings_field
P2,briefed_not_implemented,assets,business_summary_cards,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,business_summary_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,assets,cost_allocation_context,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,cost_allocation_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,assets,cost_allocation_source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,default_productive_asset_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,default_utilisation_hours_per_week,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overhead_categories,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overheads_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,assets,general_overheads_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overheads_pool_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overheads_source_total,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overheads_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,assets,general_overheads_variance_amount,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,general_overheads_variance_percent,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,gross_general_overheads_benchmark,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,05_MIRRA_GENERAL_OVERHEADS_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,highest_pressure_asset,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,lowest_utilisation_asset,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,module_reconciliation_ready,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | readiness_field
P2,briefed_not_implemented,assets,module_reconciliation_status,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,10_MIRRA_MODULE_RECONCILIATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | status_field
P2,briefed_not_implemented,assets,net_position,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,non_productive_asset_context_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,non_productive_asset_count,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,non_productive_asset_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,other_income_excluded,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,overhead_recovery_variance_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,23_MIRRA_JOB_COSTING_PROFITABILITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,productive_asset_reality_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,16_MIRRA_ASSET_REALITY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,productive_asset_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,quote_alignment_feedback_rows,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,24_MIRRA_MODEL_FEEDBACK_LOOP_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,recovery_gap_per_driver,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,recovery_summary_model_trust_state,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code | trust_state_field
P2,briefed_not_implemented,assets,remaining_overhead_after_asset_transfers,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,required_asset_recovery_rate,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,revenue_reality_context,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,14_MIRRA_BUSINESS_SUMMARY_v4.0_LOCKED.txt | 17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt | 18_MIRRA_RECOVERY_SUMMARY_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,source_document_number,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,source_trace,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,suggested_asset_cost_type,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,suggested_asset_name,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,29_MIRRA_INTEGRATIONS_API_LAYER_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,total_asset_running_cost_transferred,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,total_assigned_asset_burden,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,total_assigned_asset_cost_pool,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,total_assigned_asset_utilisation_hours,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,17_MIRRA_COST_ALLOCATION_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
P2,briefed_not_implemented,assets,total_assigned_to_non_productive_assets,check_alias_or_backlog,"Briefed field is not exposed by code; may be missing, renamed, or future within current module.",,09_MIRRA_ASSETS_MODULE_v4.0_LOCKED.txt,intended_contract_not_currently_exposed_by_code
